update,timesteps,episodes,mean_reward,mean_score,mean_stage,mean_length,policy_loss,value_loss,entropy,learning_rate,explained_var,mean_start_stage,start_stage_t1_frac,start_stage_t2_frac,start_stage_t3_frac,start_stage_t4_frac,eval_mean_reward,eval_mean_score,eval_mean_max_stage,eval_mean_length,eval_over_max_rate
2827,11579392,2,55019.04913226546,29637.152919750766,11.0,3599.5,-0.00019396379411773523,29773.580965280533,0.761312679387629,3.8540456960000005e-06,0.9206027,7.5,0.5,0.0,0.0,0.5,,,,,
2828,11583488,2,55019.04913226546,29637.152919750766,11.0,3599.5,-0.00016560246876906604,7112.883942604065,0.7354596954537556,3.853640192e-06,0.97627723,7.5,0.5,0.0,0.0,0.5,,,,,
2829,11587584,2,55019.04913226546,29637.152919750766,11.0,3599.5,-0.00026337228518968914,12336.850029945374,0.658027721743565,3.853234688e-06,0.98544544,7.5,0.5,0.0,0.0,0.5,,,,,
2830,11591680,4,85089.13662668342,44307.342488569106,12.5,4533.5,-0.00014324778385343961,15204.917325735092,0.6734703300753608,3.852829184000001e-06,0.9664866,8.25,0.25,0.25,0.0,0.5,,,,,
2831,11595776,5,85055.18686131135,44417.8830683953,11.4,4707.6,-0.00014097422535996884,18235.529918193817,0.6269194986671209,3.85242368e-06,0.94088316,7.0,0.2,0.4,0.0,0.4,,,,,
2832,11599872,5,85055.18686131135,44417.8830683953,11.4,4707.6,-0.000214461886571371,12641.761207342148,0.7161449549021199,3.852018176e-06,0.9621818,7.0,0.2,0.4,0.0,0.4,,,,,
2833,11603968,7,82298.67566912046,43101.62029735234,10.714285714285714,4506.0,-0.00013755183317698538,62910.94388818741,0.7350042094476521,3.851612672000001e-06,0.890737,6.571428571428571,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,,,,,
2834,11608064,7,82298.67566912046,43101.62029735234,10.714285714285714,4506.0,-0.0001317142641710234,15263.71810555458,0.7325479903956875,3.851207168e-06,0.92576045,6.571428571428571,0.14285714285714285,0.42857142857142855,0.0,0.42857142857142855,,,,,
2835,11612160,8,92278.9902227716,48218.40636977412,10.625,5042.25,-9.589588808012195e-05,21939.27232694626,0.6708144344738685,3.8508016640000006e-06,0.9680901,5.875,0.25,0.375,0.0,0.375,,,,,
2836,11616256,10,82976.7680894588,43288.5209317239,10.9,4364.5,-9.914163183566416e-05,45507.10319471359,0.6326358058140613,3.85039616e-06,0.9766089,6.9,0.2,0.3,0.0,0.5,,,,,
